feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation.g__Bacteroides.s__Bacteroides_fragilis	BMI	BMI	0.0169563900797499	0.0077427764721342	952	227	0.0287702533724161	0.127651612875004
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	BMI	BMI	0.0125293330783168	0.00572662437755033	952	877	0.0289200135809338	0.128237233799737
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.361485914102682	0.165322660150654	952	204	0.0290196497310418	0.128547399831622
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis.unclassified	gender	male	0.264924784242727	0.12114998833315	952	264	0.0290048078466846	0.128547399831622
HISTSYN.PWY..L.histidine.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans	age_category	senior	-0.367831622944886	0.168297093371796	952	227	0.0290885588492625	0.128786768729352
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0223143055978047	0.0102114098288382	952	752	0.029116212702313	0.128843332653056
PWY.6897..thiamin.salvage.II.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.401897572938745	0.18396006128128	952	679	0.0291553812067864	0.128884941935054
COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.464357285818733	0.212531323077966	952	416	0.0291415056097568	0.128884941935054
COA.PWY..coenzyme.A.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.426397859938869	0.195224435643396	952	732	0.0291965000674247	0.129000862542805
UNINTEGRATED.g__Roseburia.s__Roseburia_intestinalis	age_category	senior	0.414026126960061	0.189610524611012	952	465	0.0292393406255624	0.129124268137364
PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Bacteroides.s__Bacteroides_stercoris	BMI	BMI	0.0215863931628799	0.00988770014482928	952	222	0.0292692209259274	0.129190343128711
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation.unclassified	gender	male	0.290922301427521	0.133319944814113	952	500	0.0293446164614131	0.129380380003128
HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.	gender	male	0.37517869151014	0.171944742888745	952	623	0.0293567522589152	0.129380380003128
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0175367415889578	0.00803712203632832	952	308	0.0293570954626035	0.129380380003128
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Roseburia.s__Roseburia_faecis	BMI	BMI	0.0174574890372057	0.00801244383302859	952	320	0.0295926825586134	0.130352304657982
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.503254613891616	0.231081966149868	952	656	0.0296657066706335	0.130541168581142
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.503254613891616	0.231081966149868	952	656	0.0296657066706335	0.130541168581142
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	BMI	BMI	-0.00555638096812664	0.00255296148095525	952	940	0.0297684696211306	0.130860379146696
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.022528773378455	0.0103508856515019	952	297	0.0297638571769868	0.130860379146696
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.unclassified	gender	male	0.352205030910247	0.161859130218551	952	768	0.0298020561641988	0.130941555749346
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.54075748980695	0.248786477879053	952	331	0.029983800350151	0.131673281456545
PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_uniformis	BMI	BMI	-0.0258100576588326	0.0118756294777168	952	727	0.0300001954690024	0.131678506214678
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.342175206344768	0.157478007141317	952	593	0.0300393651975496	0.131783638607284
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis.unclassified	gender	male	0.334513121873904	0.153995324514585	952	575	0.0300858679506434	0.131920818456999
PWY.1042..glycolysis.IV..plant.cytosol..g__Roseburia.s__Roseburia_inulinivorans_CAG_15	age_category	senior	-0.380882963024964	0.175427645881529	952	241	0.0301661728191007	0.132206000310431
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0213679994472347	0.00984460012453268	952	774	0.0302146003073036	0.132351258806904
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.472806495979515	0.217883272403513	952	685	0.0302549200335868	0.132460873352306
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type.unclassified	gender	male	0.247784668228991	0.114226625003618	952	276	0.0303128455927189	0.132636229930921
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.328915502714992	0.151638965453059	952	238	0.0303256045338595	0.132636229930921
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.292643727451389	0.134970350911051	952	225	0.0303913248660072	0.132856574123989
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0203932594126471	0.00941195807170117	952	747	0.0305035047670331	0.133279692877148
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.455034163857969	0.210083426879475	952	732	0.0305625120433367	0.133470173623447
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.524897248948176	0.242387007088417	952	484	0.0305958806326843	0.133548551551938
VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.410149530233735	0.189423238199479	952	817	0.0306173098374568	0.13357476231354
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.408595893513435	0.188783430811548	952	432	0.0306858147366226	0.133806221359089
PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.423976135565506	0.195907794386738	952	656	0.0307013145422899	0.133806433787735
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation.unclassified	BMI	BMI	-0.0179221556471451	0.00828744047894218	952	698	0.030824143830009	0.134210788608956
UNINTEGRATED.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.558008355614428	0.258031860692017	952	491	0.0308250875915951	0.134210788608956
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	BMI	BMI	0.0256243489043024	0.0118505346517547	952	194	0.0308452690197803	0.134231170709194
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.462526138409344	0.214009269298443	952	749	0.0309265866300455	0.134517448626918
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_thetaiotaomicron	age_category	senior	0.502162632289779	0.232425893927859	952	338	0.0309820422374932	0.13469100691601
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.027754105152194	0.0128509890547999	952	492	0.0310473750926344	0.13490730973518
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_ovatus	study_condition	T2D	0.48271192903179	0.223598852568281	952	503	0.031113964838705	0.135128854314536
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0201717574996145	0.00934531925101567	952	718	0.0311406194070618	0.135176824092809
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	study_condition	T2D	0.34455022695681	0.159668029101371	952	275	0.0311851733654192	0.135234652651242
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Alistipes.s__Alistipes_finegoldii	study_condition	T2D	0.34455022695681	0.159668029101371	952	275	0.0311851733654192	0.135234652651242
VALSYN.PWY..L.valine.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.542327489550364	0.251373063119927	952	415	0.0312207226155074	0.135321049975122
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.354177527599968	0.16424257055306	952	335	0.0313013133958081	0.135602488247973
PWY.6700..queuosine.biosynthesis	study_condition	T2D	-0.0581148997360816	0.0269810207796884	952	950	0.0314983776577781	0.136113734414365
CALVIN.PWY..Calvin.Benson.Bassham.cycle.unclassified	BMI	BMI	-0.0123090125187242	0.00571281313497138	952	842	0.0314421976496599	0.136113734414365
PWY0.1296..purine.ribonucleosides.degradation	BMI	BMI	-0.00736549178022371	0.00341951262184908	952	938	0.0314950919800676	0.136113734414365
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_thetaiotaomicron	study_condition	T2D	0.428405686243402	0.198847897589822	952	479	0.0314573871160751	0.136113734414365
METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis.unclassified	gender	male	0.265337254174355	0.123191768141115	952	448	0.0315032839885638	0.136113734414365
UNINTEGRATED.g__Ruminococcus.s__Ruminococcus_bicirculans	BMI	BMI	-0.0217465697097804	0.0100971947184347	952	269	0.0315136301963974	0.136113734414365
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0230679094935133	0.0107131128669006	952	738	0.0315516876509171	0.136210176997479
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Roseburia.s__Roseburia_inulinivorans_CAG_15	study_condition	T2D	0.313284454014865	0.145520435353625	952	276	0.0315820471899434	0.136273307755311
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.289777418689396	0.134628859956731	952	186	0.03161664622066	0.136354659497468
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.445859030909294	0.20729015726483	952	688	0.0317370717156863	0.136770678323024
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.unclassified	study_condition	T2D	0.355318259896079	0.165203057010739	952	768	0.0317446955461061	0.136770678323024
PWY.2942..L.lysine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens	study_condition	T2D	-0.27915334145067	0.129838117963893	952	275	0.031807030832392	0.136971102440833
UNINTEGRATED.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.41000393569273	0.191042985224896	952	367	0.0321158101358669	0.138167925296364
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.unclassified	study_condition	T2D	-0.328148071045676	0.152902853149795	952	741	0.0321168630048015	0.138167925296364
P108.PWY..pyruvate.fermentation.to.propanoate.I	BMI	BMI	-0.0174744569520288	0.0081445685957736	952	742	0.0321637931012558	0.138232480524504
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.474990202759083	0.221369749584445	952	290	0.0321516174006441	0.138232480524504
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.442639880530483	0.206361319622465	952	772	0.032208668372347	0.138356680607403
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Roseburia.s__Roseburia_inulinivorans	BMI	BMI	0.0211825551379864	0.0098798706033645	952	309	0.0322860222400606	0.138551512685295
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Roseburia.s__Roseburia_inulinivorans	BMI	BMI	0.0211825551379864	0.0098798706033645	952	309	0.0322860222400606	0.138551512685295
PWY.6609..adenine.and.adenosine.salvage.III.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.356374151813843	0.16638027795365	952	220	0.0324540107110136	0.139203433757988
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.478594820924597	0.223535845275558	952	458	0.0325271248328842	0.139447970818206
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.424560561832061	0.198317078794258	952	398	0.0325435877982485	0.139449515256226
HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis	study_condition	T2D	0.435521524725252	0.203470342283517	952	693	0.0325719212791634	0.13950189825794
VALSYN.PWY..L.valine.biosynthesis.g__Roseburia.s__Roseburia_hominis	BMI	BMI	-0.0202500930848302	0.00946328120912758	952	376	0.0326211201738045	0.139643549532944
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.376294555866498	0.175921194713628	952	192	0.0326912769436796	0.139874732377601
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47	gender	male	-0.374657300576027	0.175260395988949	952	258	0.0327951359857581	0.140180591133596
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47	gender	male	-0.374657300576027	0.175260395988949	952	258	0.0327951359857581	0.140180591133596
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.428444703280313	0.200586790551662	952	762	0.0329388430506335	0.140586683498515
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate..unclassified	age_category	senior	0.419439459359329	0.19635070515727	952	744	0.0329210070941489	0.140586683498515
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_dorei	BMI	BMI	-0.0250904130027222	0.0117460648770093	952	385	0.0329296104204358	0.140586683498515
PWY.5103..L.isoleucine.biosynthesis.III.g__Eubacterium.s__Eubacterium_eligens	age_category	senior	0.468239053239773	0.219297806360863	952	290	0.0330028512884288	0.140790488747682
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.293247257763982	0.137410223301531	952	186	0.0330908630740023	0.140901840177089
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	BMI	BMI	-0.0242947517517575	0.011384276004843	952	637	0.0330940349792379	0.140901840177089
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Barnesiella.s__Barnesiella_intestinihominis	study_condition	T2D	-0.385656774200625	0.180686480121429	952	199	0.0330665136895616	0.140901840177089
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Roseburia.s__Roseburia_inulinivorans_CAG_15	age_category	senior	-0.376917797990169	0.176577212700798	952	203	0.0330517300793829	0.140901840177089
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Prevotella.s__Prevotella_copri_CAG_164	BMI	BMI	0.023287385110643	0.010914238889889	952	303	0.0331262213383979	0.140969570904435
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.308961107220453	0.144946423648954	952	405	0.0333004509924448	0.14157187314412
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.308961107220453	0.144946423648954	952	405	0.0333004509924448	0.14157187314412
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate..g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.33464127661564	0.157039574926534	952	300	0.0333514698541031	0.141719199674452
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis	BMI	BMI	0.016838254890274	0.00791267977301376	952	418	0.0335940450232772	0.142679955812448
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.288129009029982	0.135447493908768	952	217	0.0336582373729112	0.14281251134219
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.288129009029982	0.135447493908768	952	217	0.0336582373729112	0.14281251134219
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Escherichia.s__Escherichia_coli	gender	male	0.464039560368139	0.218183372234216	952	261	0.0336919624984679	0.142885600017988
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis	gender	male	-0.192493839793928	0.0905516830671957	952	191	0.0337789949339403	0.142974631538574
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis	gender	male	-0.192493839793928	0.0905516830671957	952	191	0.0337789949339403	0.142974631538574
PWY.5690..TCA.cycle.II..plants.and.fungi..unclassified	age_category	senior	0.383444446680388	0.180357065525919	952	366	0.0337589716038576	0.142974631538574
PWY.5030..L.histidine.degradation.III.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.546971443998152	0.257279334370847	952	455	0.0337628714891343	0.142974631538574
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri	BMI	BMI	0.0244698774205522	0.0115144350250038	952	292	0.0338326449658863	0.14313175642627
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.477770246632831	0.22495076552851	952	749	0.033938162271172	0.143438011355954
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.477770246632831	0.22495076552851	952	749	0.033938162271172	0.143438011355954
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I.unclassified	age_category	senior	0.314946984998233	0.148406357595601	952	797	0.0340805477777151	0.143969533539031
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Eubacterium.s__Eubacterium_eligens_CAG_72	gender	male	-0.49888299365646	0.235173403163035	952	407	0.0341523487251912	0.144202506075161
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis	BMI	BMI	0.00281951294351341	0.0013301523166606	952	946	0.0342916563074066	0.14454666646551
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.0232732231261516	0.0109811021177402	952	441	0.0343173148098255	0.14454666646551
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	BMI	BMI	-0.0232732231261516	0.0109811021177402	952	441	0.0343173148098255	0.14454666646551
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.583096890519682	0.275101466262614	952	412	0.0343019393864498	0.14454666646551
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation.unclassified	gender	male	0.226642612348191	0.10691634427089	952	328	0.0342814363939553	0.14454666646551
PWY.6737..starch.degradation.V.g__Gemmiger.s__Gemmiger_formicilis	study_condition	T2D	-0.289590989603491	0.136658500264993	952	290	0.0343430248485698	0.144563763104244
PWY.3841..folate.transformations.II.g__Alistipes.s__Alistipes_putredinis_CAG_67	gender	male	-0.454346859426814	0.214421100552173	952	408	0.0343547603312396	0.144563763104244
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	study_condition	T2D	0.398037575738909	0.187871858330271	952	265	0.0343786109131126	0.144572150777501
PWY.5690..TCA.cycle.II..plants.and.fungi..unclassified	gender	male	0.320212972532416	0.151161924117923	952	366	0.0344058506305301	0.144572150777501
PWY.6305..putrescine.biosynthesis.IV.g__Ruminococcus.s__Ruminococcus_bicirculans	BMI	BMI	-0.0115323982017357	0.00544409256004058	952	197	0.0344068363455461	0.144572150777501
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.381426175064388	0.180119142668621	952	408	0.0344662685718733	0.144681476409318
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.	gender	male	0.0827981341255686	0.0390982929182837	952	948	0.0344612414580134	0.144681476409318
PWY.6305..putrescine.biosynthesis.IV.g__Ruminococcus.s__Ruminococcus_bicirculans	gender	male	-0.223456212546248	0.105536374178145	952	197	0.0344912854525985	0.144716343032705
PWY.6703..preQ0.biosynthesis.g__Bacteroides.s__Bacteroides_ovatus	age_category	senior	-0.424383841517333	0.200617012267416	952	348	0.0346570411732604	0.145341393007475
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.283523415034074	0.134048775187459	952	198	0.034684081696135	0.145384388910227
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Akkermansia.s__Akkermansia_muciniphila	gender	male	-0.30885267366892	0.146088704372415	952	201	0.0347637671367312	0.14564790682346
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia..unclassified	gender	male	0.3036677460357	0.143703231362862	952	244	0.0348482665673713	0.14593132904905
NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I	age_category	senior	-0.498899556101689	0.236124650667032	952	310	0.0348734608946292	0.145966250047119
COA.PWY..coenzyme.A.biosynthesis.I.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	study_condition	T2D	-0.329895920471023	0.156159948512591	952	185	0.0349004047499736	0.145990894126656
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.40061070083197	0.189646815072124	952	635	0.0349130648656242	0.145990894126656
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus	BMI	BMI	0.0213078455168902	0.0100888750456322	952	762	0.0349465920835783	0.146060563438122
PWY.6700..queuosine.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.275845172635186	0.130634584811486	952	220	0.0349840666936295	0.146146655845071
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.438260949626484	0.207695579969321	952	554	0.0351104772402964	0.146503316262056
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72	BMI	BMI	-0.0158009762574664	0.00748737509055948	952	274	0.0350900058698892	0.146503316262056
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Dialister.s__Dialister_invisus_CAG_218	study_condition	T2D	-0.285072937700125	0.135105687573025	952	198	0.0351201945219433	0.146503316262056
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Eubacterium.s__Eubacterium_eligens	BMI	BMI	-0.0160541144842112	0.00760975661792244	952	275	0.0351482171647571	0.146549619955126
HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.	gender	male	0.323756920981134	0.153484418124456	952	521	0.0351737551763839	0.146585524459809
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Alistipes.s__Alistipes_putredinis	gender	male	-0.359148992294741	0.170315085282362	952	424	0.0352297423909572	0.146748229488066
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0195235082475922	0.00926568654834749	952	633	0.0353734239044738	0.147179661437728
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I.unclassified	gender	male	0.298468695850784	0.141659052530561	952	620	0.0353843019761373	0.147179661437728
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	BMI	BMI	0.0216488484852069	0.0102744536201324	952	742	0.0353751908012145	0.147179661437728
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.457681512201535	0.217271857086569	952	441	0.0354241898801505	0.147204167160318
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Bacteroides.s__Bacteroides_caccae	study_condition	T2D	0.457681512201535	0.217271857086569	952	441	0.0354241898801505	0.147204167160318
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	study_condition	T2D	0.402240444465327	0.191086550495682	952	609	0.0355527414693735	0.147596711948597
PWY.5686..UMP.biosynthesis.g__Alistipes.s__Alistipes_putredinis	gender	male	-0.350162981608548	0.166337598180339	952	436	0.0355425103625011	0.147596711948597
X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis.g__Akkermansia.s__Akkermansia_muciniphila	study_condition	T2D	0.264094512425331	0.125500388629406	952	177	0.0356125464255202	0.147774150476763
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.	BMI	BMI	0.0166945310223459	0.00793550448710867	952	361	0.0356611068302826	0.14790478216008
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli..unclassified	gender	male	0.316784248507221	0.150613479759706	952	753	0.0357034841694681	0.148009656729341
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_uniformis_CAG_3	gender	male	-0.416339111579563	0.198253006433944	952	708	0.0359894098587838	0.149123583434004
PWY.3841..folate.transformations.II.g__Barnesiella.s__Barnesiella_intestinihominis	gender	male	-0.405657165381545	0.193201385165834	952	236	0.0360228990181095	0.14915207912545
COA.PWY..coenzyme.A.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	gender	male	-0.406081940224379	0.193447322504624	952	313	0.0360647132364919	0.14915207912545
PWY.7234..inosine.5..phosphate.biosynthesis.III	gender	male	-0.266830287887983	0.127098140826511	952	866	0.0360455125375302	0.14915207912545
PWY.6143..CMP.pseudaminate.biosynthesis	gender	male	-0.299503470204419	0.142676352478105	952	213	0.0360651794097798	0.14915207912545
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Bacteroides.s__Bacteroides_uniformis	gender	male	-0.460872570293842	0.219620312815155	952	748	0.0361256358736031	0.149188367508537
